4.528301954269409180e-01,4.177215099334716797e-01,1.807228848338127136e-02,3.495440632104873657e-02,1.276595741510391235e-01,5.536332353949546814e-02,1.954545527696609497e-01,9.600088596343994141e-01,8.802992105484008789e-01,2.849999964237213135e-01,6.510066986083984375e-01,5.555555820465087891e-01,1.000000000000000000e+00
3.836477994918823242e-01,1.582278460264205933e-01,1.807229071855545044e-01,1.823708228766918182e-02,5.891980230808258057e-02,1.453287154436111450e-01,2.431818246841430664e-01,9.538201093673706055e-01,8.329176306724548340e-01,2.800000011920928955e-01,7.248322367668151855e-01,7.777777910232543945e-01,0.000000000000000000e+00
8.050314784049987793e-01,1.898734271526336670e-01,4.457831382751464844e-01,3.951367363333702087e-02,1.554828137159347534e-01,3.114186786115169525e-02,6.363636255264282227e-02,9.619049429893493652e-01,7.980049252510070801e-01,3.849999904632568359e-01,7.248322367668151855e-01,7.777777910232543945e-01,1.000000000000000000e+00
5.345911979675292969e-01,3.702531456947326660e-01,1.084337383508682251e-01,3.191488981246948242e-02,1.276595741510391235e-01,1.730103790760040283e-02,6.818182021379470825e-02,9.593062400817871094e-01,7.980049252510070801e-01,2.399999946355819702e-01,6.577181220054626465e-01,6.666666865348815918e-01,1.000000000000000000e+00
4.968553781509399414e-01,2.183544188737869263e-01,3.072289228439331055e-01,2.325227856636047363e-01,7.692307233810424805e-02,1.868512183427810669e-01,3.886363506317138672e-01,9.612312316894531250e-01,7.705734968185424805e-01,2.549999952316284180e-01,6.107382774353027344e-01,5.555555820465087891e-01,0.000000000000000000e+00
4.968553781509399414e-01,2.531645596027374268e-01,1.746987998485565186e-01,2.735562063753604889e-02,2.569558322429656982e-01,3.460207721218466759e-03,1.000000014901161194e-01,9.598837494850158691e-01,8.229425549507141113e-01,4.600000083446502686e-01,6.375839114189147949e-01,6.666666865348815918e-01,1.000000000000000000e+00
4.025157392024993896e-01,1.645569503307342529e-01,2.409638613462448120e-01,2.583586610853672028e-02,2.929623723030090332e-01,1.730103790760040283e-02,1.363636404275894165e-01,9.552637934684753418e-01,7.705734968185424805e-01,2.700000107288360596e-01,6.778523921966552734e-01,5.555555820465087891e-01,0.000000000000000000e+00
4.465408921241760254e-01,7.594936341047286987e-02,1.927710771560668945e-01,1.458966583013534546e-01,8.837971091270446777e-02,2.214532941579818726e-01,3.681818246841430664e-01,9.588249921798706055e-01,8.478803038597106934e-01,2.049999982118606567e-01,6.308724880218505859e-01,5.555555820465087891e-01,0.000000000000000000e+00
3.773584961891174316e-01,3.227847814559936523e-01,0.000000000000000000e+00,3.191488981246948242e-02,1.047463193535804749e-01,1.384083032608032227e-01,1.227272748947143555e-01,9.576700329780578613e-01,8.827929496765136719e-01,4.650000035762786865e-01,7.181208133697509766e-01,6.666666865348815918e-01,1.000000000000000000e+00
4.905660748481750488e-01,1.772151887416839600e-01,2.048192769289016724e-01,2.431610785424709320e-02,4.582651704549789429e-02,1.107266470789909363e-01,2.681818306446075439e-01,9.529538750648498535e-01,7.481296062469482422e-01,1.899999976158142090e-01,8.120805621147155762e-01,7.777777910232543945e-01,0.000000000000000000e+00
4.088050425052642822e-01,1.518987268209457397e-01,2.349397540092468262e-01,2.629179060459136963e-01,8.510638773441314697e-02,7.612456381320953369e-02,2.863636314868927002e-01,9.614045023918151855e-01,7.755610346794128418e-01,2.349999994039535522e-01,6.174496412277221680e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.591195285320281982e-01,1.518987268209457397e-01,2.349397540092468262e-01,5.471124127507209778e-02,3.927987068891525269e-02,1.211072653532028198e-01,2.636363506317138672e-01,9.555525779724121094e-01,7.905236482620239258e-01,2.549999952316284180e-01,7.315436005592346191e-01,5.555555820465087891e-01,0.000000000000000000e+00
5.471698045730590820e-01,4.367088377475738525e-01,1.867469996213912964e-01,4.559270292520523071e-02,1.407528668642044067e-01,7.958477735519409180e-02,1.840909123420715332e-01,9.626749753952026367e-01,8.678303956985473633e-01,3.700000047683715820e-01,7.785235643386840820e-01,6.666666865348815918e-01,1.000000000000000000e+00
3.522012531757354736e-01,4.177215099334716797e-01,0.000000000000000000e+00,3.343464806675910950e-02,1.423895210027694702e-01,1.038062293082475662e-02,2.500000037252902985e-02,9.564958214759826660e-01,9.251869916915893555e-01,3.149999976158142090e-01,8.590604662895202637e-01,7.777777910232543945e-01,1.000000000000000000e+00
3.710691928863525391e-01,1.455696225166320801e-01,1.445783078670501709e-01,2.431610785424709320e-02,6.055646389722824097e-02,1.107266470789909363e-01,2.613636255264282227e-01,9.535891413688659668e-01,8.004987239837646484e-01,2.549999952316284180e-01,7.651006579399108887e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.842767417430877686e-01,3.101265728473663330e-01,1.566265076398849487e-01,2.887537889182567596e-02,1.014729961752891541e-01,3.114186786115169525e-02,7.045454531908035278e-02,9.592099785804748535e-01,8.453865051269531250e-01,3.199999928474426270e-01,6.442953348159790039e-01,5.555555820465087891e-01,1.000000000000000000e+00
4.465408921241760254e-01,3.291139006614685059e-01,1.807228848338127136e-02,3.951367363333702087e-02,1.243862509727478027e-01,7.266435772180557251e-02,2.090909034013748169e-01,9.600281119346618652e-01,8.728179335594177246e-01,3.000000119209289551e-01,6.577181220054626465e-01,5.555555820465087891e-01,1.000000000000000000e+00
5.031446814537048340e-01,1.392405033111572266e-01,1.686747074127197266e-01,2.127659469842910767e-01,8.674304187297821045e-02,2.871972322463989258e-01,4.477272629737854004e-01,9.606537222862243652e-01,7.830423712730407715e-01,2.249999940395355225e-01,6.577181220054626465e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.150943458080291748e-01,1.265822798013687134e-01,8.433735370635986328e-02,6.686929613351821899e-02,3.011456727981567383e-01,1.211072653532028198e-01,3.818181753158569336e-01,9.566690325736999512e-01,7.306733131408691406e-01,2.249999940395355225e-01,6.308724880218505859e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.150943458080291748e-01,2.088607549667358398e-01,2.409638613462448120e-01,4.027355462312698364e-02,6.710311025381088257e-02,1.211072653532028198e-01,1.954545527696609497e-01,9.520491361618041992e-01,7.755610346794128418e-01,1.949999928474426270e-01,8.926174640655517578e-01,7.777777910232543945e-01,0.000000000000000000e+00
5.031446814537048340e-01,2.468354254961013794e-01,1.807229071855545044e-01,2.887537889182567596e-02,1.211129277944564819e-01,1.107266470789909363e-01,1.909090876579284668e-01,9.597585797309875488e-01,8.453865051269531250e-01,3.050000071525573730e-01,6.040268540382385254e-01,5.555555820465087891e-01,1.000000000000000000e+00
6.163522005081176758e-01,4.177215099334716797e-01,2.349397540092468262e-01,4.863221570849418640e-02,1.358428746461868286e-01,7.266435772180557251e-02,1.340909153223037720e-01,9.614236950874328613e-01,8.403989076614379883e-01,3.549999892711639404e-01,7.718120813369750977e-01,7.777777910232543945e-01,1.000000000000000000e+00
3.836477994918823242e-01,1.075949370861053467e-01,1.686747074127197266e-01,3.799391910433769226e-02,4.582651704549789429e-02,7.612456381320953369e-02,2.227272689342498779e-01,9.535505771636962891e-01,7.880299091339111328e-01,1.850000023841857910e-01,7.449665069580078125e-01,7.777777910232543945e-01,0.000000000000000000e+00
3.836477994918823242e-01,2.405063211917877197e-01,2.530120313167572021e-01,7.598783820867538452e-02,2.618657983839511871e-02,1.072664335370063782e-01,2.568181753158569336e-01,9.529249668121337891e-01,7.855361104011535645e-01,1.550000011920928955e-01,8.322147727012634277e-01,7.777777910232543945e-01,0.000000000000000000e+00
3.396226465702056885e-01,4.683544337749481201e-01,0.000000000000000000e+00,1.823708228766918182e-02,6.710311025381088257e-02,5.536332353949546814e-02,1.045454517006874084e-01,9.553408026695251465e-01,1.000000000000000000e+00,2.949999868869781494e-01,8.389261960983276367e-01,6.666666865348815918e-01,1.000000000000000000e+00
4.276729822158813477e-01,1.708860844373703003e-01,1.325301229953765869e-01,2.705166935920715332e-01,5.564648285508155823e-02,5.536332353949546814e-02,2.636363506317138672e-01,9.614236950874328613e-01,7.655859589576721191e-01,2.649999856948852539e-01,6.174496412277221680e-01,5.555555820465087891e-01,0.000000000000000000e+00
3.144654035568237305e-01,1.708860844373703003e-01,1.927710771560668945e-01,6.838905811309814453e-02,5.237315967679023743e-02,2.006920427083969116e-01,4.045454561710357666e-01,9.524341225624084473e-01,8.603491187095642090e-01,1.550000011920928955e-01,8.456376194953918457e-01,7.777777910232543945e-01,0.000000000000000000e+00
4.905660748481750488e-01,1.139240488409996033e-01,2.771084308624267578e-01,1.914893537759780884e-01,6.873977184295654297e-02,1.418685168027877808e-01,3.249999880790710449e-01,9.624824523925781250e-01,8.079800009727478027e-01,3.799999952316284180e-01,5.704697966575622559e-01,8.888888955116271973e-01,0.000000000000000000e+00
6.100628972053527832e-01,2.025316357612609863e-01,3.253012299537658691e-01,3.799391910433769226e-02,1.538461446762084961e-01,9.688581526279449463e-02,1.886363625526428223e-01,9.609424471855163574e-01,8.179550766944885254e-01,4.099999964237213135e-01,6.442953348159790039e-01,5.555555820465087891e-01,1.000000000000000000e+00
4.591195285320281982e-01,1.012658178806304932e-01,2.108433693647384644e-01,2.279635146260261536e-02,5.891980230808258057e-02,1.003460213541984558e-01,2.454545497894287109e-01,9.561492800712585449e-01,8.154612779617309570e-01,2.549999952316284180e-01,6.845637559890747070e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.276729822158813477e-01,1.582278460264205933e-01,2.048192769289016724e-01,7.142856717109680176e-02,5.073649808764457703e-02,1.176470592617988586e-01,3.045454621315002441e-01,9.554563164710998535e-01,8.004987239837646484e-01,1.899999976158142090e-01,7.114094495773315430e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.276729822158813477e-01,1.645569503307342529e-01,1.445783078670501709e-01,1.185410320758819580e-01,8.510638773441314697e-02,1.868512183427810669e-01,4.863636493682861328e-01,9.587287306785583496e-01,7.805486321449279785e-01,2.349999994039535522e-01,5.973154306411743164e-01,5.555555820465087891e-01,0.000000000000000000e+00
4.088050425052642822e-01,2.594936490058898926e-01,1.325301229953765869e-01,7.294832915067672729e-02,8.510638773441314697e-02,1.695501804351806641e-01,3.227272629737854004e-01,9.572850465774536133e-01,7.830423712730407715e-01,3.100000023841857910e-01,6.174496412277221680e-01,5.555555820465087891e-01,0.000000000000000000e+00
5.157232880592346191e-01,1.139240488409996033e-01,2.951807379722595215e-01,1.671732403337955475e-02,5.400982126593589783e-02,9.688581526279449463e-02,1.840909123420715332e-01,9.550712704658508301e-01,7.481296062469482422e-01,3.400000035762786865e-01,6.979865431785583496e-01,7.777777910232543945e-01,0.000000000000000000e+00
3.647798895835876465e-01,1.139240488409996033e-01,1.686747074127197266e-01,1.975683681666851044e-02,5.564648285508155823e-02,3.114186786115169525e-02,2.136363685131072998e-01,9.537431001663208008e-01,8.004987239837646484e-01,2.599999904632568359e-01,7.516778707504272461e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.025157392024993896e-01,3.006328940391540527e-01,3.614457696676254272e-02,1.519756764173507690e-02,4.909983649849891663e-02,3.114186786115169525e-02,2.977272868156433105e-01,9.532425999641418457e-01,7.406483292579650879e-01,1.449999958276748657e-01,7.248322367668151855e-01,5.555555820465087891e-01,0.000000000000000000e+00
3.584905564785003662e-01,1.392405033111572266e-01,1.204819306731224060e-01,2.431610822677612305e-01,7.201309502124786377e-02,1.418685168027877808e-01,2.568181753158569336e-01,9.611541628837585449e-01,8.029924631118774414e-01,2.300000041723251343e-01,5.973154306411743164e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.213836491107940674e-01,1.772151887416839600e-01,1.686747074127197266e-01,6.838905811309814453e-02,8.346971869468688965e-02,4.844290763139724731e-02,2.090909034013748169e-01,9.550135731697082520e-01,8.379051685333251953e-01,2.899999916553497314e-01,7.986577153205871582e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.276729822158813477e-01,1.329113841056823730e-01,2.168674767017364502e-01,2.750759720802307129e-01,7.528641819953918457e-02,1.107266470789909363e-01,3.022727370262145996e-01,9.624824523925781250e-01,8.154612779617309570e-01,2.399999946355819702e-01,5.906040668487548828e-01,5.555555820465087891e-01,0.000000000000000000e+00
4.716981351375579834e-01,1.835442930459976196e-01,4.036144614219665527e-01,1.231003031134605408e-01,6.055646389722824097e-02,1.833910048007965088e-01,3.772727251052856445e-01,9.592099785804748535e-01,7.231919765472412109e-01,2.049999982118606567e-01,5.973154306411743164e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.779874384403228760e-01,2.531645596027374268e-01,1.746987998485565186e-01,2.887537889182567596e-02,1.276595741510391235e-01,1.003460213541984558e-01,1.500000059604644775e-01,9.596912264823913574e-01,8.603491187095642090e-01,2.949999868869781494e-01,6.375839114189147949e-01,6.666666865348815918e-01,1.000000000000000000e+00
7.232704758644104004e-01,2.215189784765243530e-01,2.951807379722595215e-01,5.015197396278381348e-02,1.145662814378738403e-01,3.460207581520080566e-02,8.409091085195541382e-02,9.627712368965148926e-01,8.279300928115844727e-01,4.550000131130218506e-01,7.382550239562988281e-01,6.666666865348815918e-01,1.000000000000000000e+00
4.528301954269409180e-01,1.455696225166320801e-01,2.349397540092468262e-01,2.279635146260261536e-02,8.674304187297821045e-02,8.996539562940597534e-02,2.409090846776962280e-01,9.544553160667419434e-01,7.930174469947814941e-01,2.349999994039535522e-01,7.449665069580078125e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.716981351375579834e-01,1.898734271526336670e-01,1.927710771560668945e-01,2.127659507095813751e-02,5.237315967679023743e-02,1.072664335370063782e-01,3.659090995788574219e-01,9.543398618698120117e-01,7.356607913970947266e-01,2.099999934434890747e-01,7.046980261802673340e-01,5.555555820465087891e-01,0.000000000000000000e+00
4.025157392024993896e-01,1.518987268209457397e-01,1.746987998485565186e-01,1.519756764173507690e-02,6.219312548637390137e-02,6.228373572230339050e-02,2.772727310657501221e-01,9.534350633621215820e-01,8.229425549507141113e-01,2.099999934434890747e-01,7.718120813369750977e-01,5.555555820465087891e-01,0.000000000000000000e+00
4.088050425052642822e-01,1.645569503307342529e-01,1.867469996213912964e-01,1.975683681666851044e-02,5.564648285508155823e-02,2.041522562503814697e-01,3.295454680919647217e-01,9.523186087608337402e-01,7.880299091339111328e-01,2.700000107288360596e-01,8.322147727012634277e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.025157392024993896e-01,1.772151887416839600e-01,1.746987998485565186e-01,2.431610785424709320e-02,8.510638773441314697e-02,1.176470592617988586e-01,2.886363565921783447e-01,9.556488394737243652e-01,8.678303956985473633e-01,2.800000011920928955e-01,7.046980261802673340e-01,7.777777910232543945e-01,0.000000000000000000e+00
3.584905564785003662e-01,1.392405033111572266e-01,1.506024152040481567e-01,1.671732403337955475e-02,8.183306455612182617e-02,3.356401324272155762e-01,3.977272808551788330e-01,9.538104534149169922e-01,8.578553199768066406e-01,3.100000023841857910e-01,7.449665069580078125e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.339622855186462402e-01,3.291139006614685059e-01,1.506024152040481567e-01,3.951367363333702087e-02,1.325695514678955078e-01,3.460207581520080566e-02,8.409091085195541382e-02,9.594506025314331055e-01,8.628428578376770020e-01,2.500000000000000000e-01,7.382550239562988281e-01,5.555555820465087891e-01,1.000000000000000000e+00
3.773584961891174316e-01,3.670885860919952393e-01,1.204819306731224060e-01,3.647416457533836365e-02,1.227495968341827393e-01,5.190311372280120850e-02,1.136363670229911804e-01,9.573523998260498047e-01,8.927680253982543945e-01,3.350000083446502686e-01,8.389261960983276367e-01,6.666666865348815918e-01,1.000000000000000000e+00
4.025157392024993896e-01,1.582278460264205933e-01,1.987951993942260742e-01,2.127659507095813751e-02,6.546644866466522217e-02,1.453287154436111450e-01,2.613636255264282227e-01,9.534350633621215820e-01,7.955111861228942871e-01,2.399999946355819702e-01,7.583892941474914551e-01,7.777777910232543945e-01,0.000000000000000000e+00
4.088050425052642822e-01,1.708860844373703003e-01,2.409638613462448120e-01,1.519756764173507690e-01,6.382978707551956177e-02,2.560553550720214844e-01,5.159090757369995117e-01,9.584592580795288086e-01,7.930174469947814941e-01,2.500000000000000000e-01,6.308724880218505859e-01,5.555555820465087891e-01,0.000000000000000000e+00
4.276729822158813477e-01,4.240506291389465332e-01,0.000000000000000000e+00,2.887537889182567596e-02,1.309328973293304443e-01,7.612456381320953369e-02,8.863636106252670288e-02,9.596046209335327148e-01,8.478803038597106934e-01,3.700000047683715820e-01,6.510066986083984375e-01,5.555555820465087891e-01,1.000000000000000000e+00
4.591195285320281982e-01,1.455696225166320801e-01,2.469879537820816040e-01,2.218844890594482422e-01,7.855974137783050537e-02,2.525951564311981201e-01,5.068181753158569336e-01,9.611638188362121582e-01,7.880299091339111328e-01,3.549999892711639404e-01,6.308724880218505859e-01,6.666666865348815918e-01,0.000000000000000000e+00
3.899371027946472168e-01,1.962025314569473267e-01,1.265060156583786011e-01,9.574467688798904419e-02,6.710311025381088257e-02,1.730103790760040283e-01,4.954545497894287109e-01,9.568037390708923340e-01,7.855361104011535645e-01,3.000000119209289551e-01,6.711409687995910645e-01,5.555555820465087891e-01,0.000000000000000000e+00
4.025157392024993896e-01,3.607594668865203857e-01,1.204819232225418091e-02,2.735562063753604889e-02,1.096563041210174561e-01,1.384083088487386703e-02,2.500000037252902985e-02,9.595949649810791016e-01,8.628428578376770020e-01,3.400000035762786865e-01,6.375839114189147949e-01,5.555555820465087891e-01,1.000000000000000000e+00
3.584905564785003662e-01,1.772151887416839600e-01,2.168674767017364502e-01,2.735562063753604889e-02,6.710311025381088257e-02,1.314878910779953003e-01,2.045454531908035278e-01,9.528768062591552734e-01,8.154612779617309570e-01,4.900000095367431641e-01,7.986577153205871582e-01,7.777777910232543945e-01,0.000000000000000000e+00
3.710691928863525391e-01,3.860759437084197998e-01,4.819276928901672363e-02,3.191488981246948242e-02,1.162029504776000977e-01,5.536332353949546814e-02,5.454545468091964722e-02,9.564765095710754395e-01,8.877804875373840332e-01,3.849999904632568359e-01,7.449665069580078125e-01,6.666666865348815918e-01,1.000000000000000000e+00
5.660377740859985352e-01,3.481012582778930664e-01,1.807229071855545044e-01,1.231003031134605408e-01,4.255319386720657349e-02,4.844290763139724731e-02,1.613636314868927002e-01,9.557450413703918457e-01,7.331670522689819336e-01,1.800000071525573730e-01,7.919463515281677246e-01,5.555555820465087891e-01,0.000000000000000000e+00
5.157232880592346191e-01,1.518987268209457397e-01,2.951807379722595215e-01,1.413373798131942749e-01,6.219312548637390137e-02,1.799307912588119507e-01,3.704545497894287109e-01,9.578624963760375977e-01,7.531171441078186035e-01,1.650000065565109253e-01,7.114094495773315430e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.591195285320281982e-01,1.582278460264205933e-01,2.168674767017364502e-01,1.990881413221359253e-01,8.183306455612182617e-02,1.211072653532028198e-01,4.545454680919647217e-01,9.611349701881408691e-01,7.581046819686889648e-01,2.300000041723251343e-01,5.973154306411743164e-01,7.777777910232543945e-01,0.000000000000000000e+00
4.025157392024993896e-01,1.962025314569473267e-01,2.349397540092468262e-01,1.139817610383033752e-01,6.546644866466522217e-02,1.972318291664123535e-01,4.840908944606781006e-01,9.574294090270996094e-01,8.279300928115844727e-01,2.150000035762786865e-01,6.711409687995910645e-01,5.555555820465087891e-01,0.000000000000000000e+00
5.911949872970581055e-01,1.898734271526336670e-01,3.373494148254394531e-01,4.255319014191627502e-02,1.309328973293304443e-01,2.076124586164951324e-02,3.863636404275894165e-02,9.590175151824951172e-01,7.855361104011535645e-01,4.600000083446502686e-01,7.852349281311035156e-01,8.888888955116271973e-01,1.000000000000000000e+00
3.207547068595886230e-01,2.088607549667358398e-01,1.325301229953765869e-01,2.431610785424709320e-02,4.418985545635223389e-02,6.228373572230339050e-02,2.022727280855178833e-01,9.521839022636413574e-01,8.753116726875305176e-01,1.899999976158142090e-01,8.389261960983276367e-01,7.777777910232543945e-01,0.000000000000000000e+00
4.213836491107940674e-01,2.215189784765243530e-01,2.891566157341003418e-01,1.337385922670364380e-01,9.165303409099578857e-02,1.211072653532028198e-01,3.795454502105712891e-01,9.589020013809204102e-01,7.581046819686889648e-01,2.349999994039535522e-01,6.308724880218505859e-01,5.555555820465087891e-01,0.000000000000000000e+00
3.773584961891174316e-01,1.582278460264205933e-01,2.409638613462448120e-01,8.662613481283187866e-02,8.510638773441314697e-02,1.937716305255889893e-01,3.454545438289642334e-01,9.566882848739624023e-01,7.880299091339111328e-01,4.399999976158142090e-01,7.046980261802673340e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.025157392024993896e-01,6.645569205284118652e-02,1.746987998485565186e-01,1.671732403337955475e-02,5.728314071893692017e-02,1.522491276264190674e-01,3.181818127632141113e-01,9.542242884635925293e-01,7.905236482620239258e-01,2.750000059604644775e-01,7.181208133697509766e-01,7.777777910232543945e-01,0.000000000000000000e+00
3.773584961891174316e-01,1.708860844373703003e-01,1.927710771560668945e-01,5.471124127507209778e-02,5.728314071893692017e-02,1.245674714446067810e-01,3.022727370262145996e-01,9.549269676208496094e-01,8.054862618446350098e-01,2.300000041723251343e-01,7.248322367668151855e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.276729822158813477e-01,8.860759437084197998e-02,2.108433693647384644e-01,2.279635146260261536e-02,7.692307233810424805e-02,1.384083032608032227e-01,2.659091055393218994e-01,9.539259672164916992e-01,7.655859589576721191e-01,3.600000143051147461e-01,7.449665069580078125e-01,6.666666865348815918e-01,0.000000000000000000e+00
3.962264358997344971e-01,9.493671357631683350e-02,2.048192769289016724e-01,1.732522696256637573e-01,8.183306455612182617e-02,8.650518953800201416e-02,2.181818187236785889e-01,9.601147174835205078e-01,8.004987239837646484e-01,2.450000047683715820e-01,6.711409687995910645e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.213836491107940674e-01,1.772151887416839600e-01,1.867469996213912964e-01,1.124619990587234497e-01,6.710311025381088257e-02,2.422145381569862366e-02,1.840909123420715332e-01,9.553022980690002441e-01,7.581046819686889648e-01,2.349999994039535522e-01,7.651006579399108887e-01,8.888888955116271973e-01,0.000000000000000000e+00
4.528301954269409180e-01,2.405063211917877197e-01,1.807229071855545044e-01,2.735562063753604889e-02,1.194762662053108215e-01,1.072664335370063782e-01,1.590909063816070557e-01,9.594506025314331055e-01,8.528677821159362793e-01,2.949999868869781494e-01,6.375839114189147949e-01,6.666666865348815918e-01,1.000000000000000000e+00
5.597484111785888672e-01,8.227847516536712646e-02,2.951807379722595215e-01,1.519756764173507690e-02,4.582651704549789429e-02,2.076124586164951324e-02,5.454545468091964722e-02,9.553600549697875977e-01,7.256857752799987793e-01,1.599999964237213135e-01,6.644295454025268555e-01,5.555555820465087891e-01,0.000000000000000000e+00
4.088050425052642822e-01,8.227847516536712646e-02,2.228915691375732422e-01,1.519756764173507690e-02,5.891980230808258057e-02,1.660899668931961060e-01,2.590909004211425781e-01,9.539163708686828613e-01,8.503740429878234863e-01,2.549999952316284180e-01,7.718120813369750977e-01,8.888888955116271973e-01,0.000000000000000000e+00
4.088050425052642822e-01,1.202531605958938599e-01,1.807229071855545044e-01,1.215805392712354660e-02,7.037643343210220337e-02,1.141868531703948975e-01,3.272727131843566895e-01,9.563225507736206055e-01,8.528677821159362793e-01,1.949999928474426270e-01,6.107382774353027344e-01,6.666666865348815918e-01,0.000000000000000000e+00
4.465408921241760254e-01,1.392405033111572266e-01,1.927710771560668945e-01,2.568388879299163818e-01,9.165303409099578857e-02,1.695501804351806641e-01,3.590908944606781006e-01,9.622899293899536133e-01,8.403989076614379883e-01,1.899999976158142090e-01,6.442953348159790039e-01,6.666666865348815918e-01,0.000000000000000000e+00
3.773584961891174316e-01,1.962025314569473267e-01,2.831325232982635498e-01,5.471124127507209778e-02,1.096563041210174561e-01,6.228373572230339050e-02,9.545454382896423340e-02,9.581416249275207520e-01,8.453865051269531250e-01,3.300000131130218506e-01,7.382550239562988281e-01,6.666666865348815918e-01,1.000000000000000000e+00
4.779874384403228760e-01,4.082278311252593994e-01,1.807228848338127136e-02,2.887537889182567596e-02,1.407528668642044067e-01,4.844290763139724731e-02,1.295454502105712891e-01,9.594987630844116211e-01,8.403989076614379883e-01,2.300000041723251343e-01,6.912751793861389160e-01,5.555555820465087891e-01,1.000000000000000000e+00
7.044025063514709473e-01,3.164556920528411865e-01,4.457831382751464844e-01,7.826747745275497437e-02,1.636661291122436523e-01,1.730103790760040283e-02,3.863636404275894165e-02,9.620974063873291016e-01,8.029924631118774414e-01,3.100000023841857910e-01,7.516778707504272461e-01,5.555555820465087891e-01,1.000000000000000000e+00
